category,bathrooms,bedrooms,fee,pets_allowed,price,square_feet,cityname,state,latitude,longitude,time
1,2.0,2.0,2,4,2050,795,2,2,47.616,-122.3275,1577360493
1,1.0,1.0,2,4,1370,795,11,9,43.0724,-89.4003,1577015508
1,1.0,1.0,2,5,1355,795,91,16,32.8212,-96.7853,1577358579
1,1.0,2.0,2,4,1217,795,423,15,39.1627,-76.6354,1568775957
1,1.0,1.0,2,4,1100,795,185,32,30.4415,-91.1012,1577359147
1,1.0,1.0,2,4,1010,795,69,11,39.2129,-85.9099,1577359310
1,1.0,2.0,2,4,750,795,225,16,29.9142,-93.9383,1577358622
1,1.0,1.0,2,4,1775,796,21,16,30.3054,-97.7497,1577359698
1,1.0,1.0,2,4,1463,796,33,17,39.8502,-104.9699,1568752035
1,1.0,1.0,2,4,1440,796,686,39,32.833,-83.6723,1577358871
1,1.0,1.0,2,4,1395,796,298,25,39.905,-74.9965,1568772175
1,1.0,1.0,2,4,1205,796,91,16,32.8261,-96.7472,1568750559
1,1.0,2.0,2,4,945,796,108,15,39.3191,-76.6126,1577358426
1,1.0,1.0,2,4,1522,797,714,15,38.9253,-76.7155,1568750801
1,1.0,1.0,2,4,1483,797,715,12,28.4991,-81.5295,1568762644
1,1.0,1.0,2,4,1346,797,501,1,35.9517,-79.071,1577015752
1,1.0,1.0,2,4,1247,797,317,39,34.0007,-84.4665,1568778172
1,1.0,1.0,2,4,1202,797,317,39,34.0007,-84.4665,1568778201
1,1.0,1.0,2,4,980,797,26,11,39.7953,-86.1387,1577358654
1,1.0,1.0,2,4,825,797,185,32,30.4415,-91.1012,1577359148
1,1.0,1.0,2,4,2095,798,502,5,38.4498,-122.7129,1577360354
1,1.0,1.0,2,4,935,798,659,14,44.7594,-93.2817,1577015499
1,1.0,1.0,2,5,845,798,68,16,29.7714,-95.4343,1577358263
1,1.0,2.0,2,4,750,798,334,3,40.1145,-88.2723,1577359064
1,1.0,1.0,2,4,1299,799,91,16,32.8212,-96.7853,1577359619
1,1.0,1.0,2,4,1064,799,251,36,38.9954,-94.6422,1577358664
1,1.0,1.0,2,4,1039,799,120,38,37.0835,-113.5823,1577358942
1,1.0,1.0,2,4,2875,800,157,5,32.7876,-117.1265,1577016825
1,1.5,1.0,2,4,2700,800,19,5,34.0372,-118.2972,1577359649
1,1.0,1.0,2,4,2550,800,96,25,40.722,-74.0644,1568779602
1,1.0,1.0,2,4,2205,800,100,30,38.8738,-77.1055,1577358562
1,1.0,2.0,2,4,2105,800,312,25,40.649,-74.3464,1568773455
1,1.5,2.0,2,4,1995,800,157,5,32.7876,-117.1265,1577359492
1,1.5,2.0,2,4,1975,800,143,5,34.1656,-118.3916,1577360277
1,1.0,2.0,2,4,1975,800,143,5,34.1656,-118.3916,1577016988
1,1.0,2.0,2,4,1950,800,157,5,32.7876,-117.1265,1577360082
1,1.0,1.0,2,4,1918,800,150,2,47.6146,-122.1684,1568767541
1,1.0,1.0,2,4,1795,800,2,2,47.616,-122.3275,1577359395
1,1.0,2.0,2,4,1795,800,16,13,45.5091,-122.6449,1576667597
1,1.0,1.0,2,4,1785,800,497,5,34.1677,-118.6141,1577360144
1,1.0,1.0,2,4,1750,800,17,14,44.9855,-93.3023,1577359323
1,1.0,2.0,2,4,1700,800,42,24,40.0054,-75.1415,1577359374
1,1.0,1.0,2,4,1699,800,137,39,33.7848,-84.3922,1577360062
1,1.0,1.0,2,4,1695,800,17,14,44.9855,-93.3023,1577015713
1,1.0,2.0,2,4,1675,800,64,5,32.7685,-117.0046,1577360114
1,1.0,2.0,2,4,1600,800,716,40,44.4962,-73.1848,1568775583
1,1.0,2.0,2,4,1595,800,3,3,41.8625,-87.6825,1576322142
1,1.0,2.0,2,5,1585,800,365,2,47.75,-122.24,1577359852
1,1.0,2.0,2,4,1486,800,3,3,41.8625,-87.6825,1577015759
1,1.0,2.0,2,5,1470,800,11,9,43.0724,-89.4003,1577015515
1,1.0,2.0,2,4,1465,800,257,15,38.9633,-76.9375,1577358557
1,1.0,2.0,2,4,1450,800,125,38,40.7061,-111.9048,1577359987
1,1.0,1.0,2,4,1427,800,457,15,39.4228,-77.4164,1577358604
1,1.0,2.0,2,4,1425,800,137,39,33.7848,-84.3922,1576667806
1,1.0,1.0,2,5,1400,800,42,24,40.0054,-75.1415,1577359412
1,1.0,1.0,2,4,1400,800,227,1,35.774,-78.6328,1568768040
1,1.0,1.0,2,4,1375,800,717,15,39.266,-76.8455,1568773220
1,1.0,2.0,2,4,1365,800,226,39,33.7416,-84.2614,1577017162
1,1.0,1.0,2,4,1350,800,718,37,42.7896,-73.9854,1577359659
1,1.0,1.0,2,4,1314,800,33,17,39.6554,-105.0224,1568755340
1,1.0,2.0,2,4,1300,800,21,16,30.3054,-97.7497,1577017124
1,1.0,2.0,2,4,1269,800,55,22,33.5178,-112.0848,1577359977
1,1.0,1.0,2,4,1250,800,165,14,44.9235,-93.4704,1577359328
1,1.0,2.0,2,4,1250,800,719,23,41.9049,-71.1027,1568769177
1,1.0,1.0,2,4,1219,800,63,27,42.2711,-83.745,1577358407
1,1.0,1.0,2,4,1199,800,61,12,28.5163,-81.3644,1577358409
1,1.0,2.0,2,4,1195,800,16,13,45.5091,-122.6449,1577359876
1,2.5,2.0,2,4,1194,800,525,1,35.7585,-78.7783,1568755960
1,1.0,1.0,2,4,1185,800,317,39,34.0007,-84.4665,1568778542
1,1.0,1.0,2,4,1139,800,37,12,29.6533,-82.3656,1577358920
1,1.0,1.0,2,4,1125,800,11,9,43.0724,-89.4003,1576666302
1,1.0,1.0,2,4,1070,800,352,14,44.8461,-93.1596,1577358705
1,1.0,1.0,2,4,1065,800,170,9,43.1921,-89.2195,1577015518
1,1.0,1.0,2,5,1050,800,720,3,41.5539,-87.6709,1577360458
1,1.0,2.0,2,4,1049,800,227,1,35.8079,-78.6466,1568771271
1,1.0,2.0,2,4,1025,800,203,37,42.9112,-78.8171,1577359093
1,1.0,2.0,2,4,1015,800,7,6,61.1723,-149.8414,1577358618
1,1.0,2.0,2,4,1000,800,13,11,39.1471,-86.5136,1577359050
1,1.0,2.0,2,4,999,800,227,1,35.823,-78.6438,1576666481
1,1.0,1.0,2,4,979,800,88,34,33.5137,-86.7893,1577359096
1,1.0,1.0,2,4,960,800,579,15,39.3754,-76.8054,1568780645
1,1.0,1.0,2,4,959,800,63,27,42.2711,-83.745,1577358312
1,1.0,2.0,2,4,950,800,34,21,39.0744,-94.5521,1577015087
1,1.0,2.0,2,4,950,800,34,36,39.1103,-94.702,1577015071
1,1.0,2.0,2,4,950,800,202,19,41.3534,-72.0368,1568781227
1,1.0,1.0,2,6,925,800,721,3,38.8098,-89.9522,1577360111
1,1.0,2.0,2,4,925,800,21,16,30.3054,-97.7497,1577359469
1,1.0,2.0,2,4,915,800,369,12,30.4601,-84.2714,1577359108
1,1.0,2.0,2,5,900,800,34,21,39.0744,-94.5521,1577015075
1,1.0,1.0,2,4,900,800,102,26,35.4815,-97.5355,1568781733
1,1.0,1.0,2,4,895,800,88,34,33.5137,-86.7893,1577359095
1,1.0,1.0,2,4,879,800,332,35,34.7264,-92.348,1577358297
1,1.0,2.0,2,4,875,800,722,11,39.7078,-86.3938,1577358803
1,1.0,1.0,2,4,854,800,107,20,41.4983,-81.6437,1568754217
1,1.0,1.0,2,5,845,800,71,31,41.2562,-96.0404,1577359915
1,1.0,1.0,2,4,845,800,71,31,41.2562,-96.0404,1577359877
1,1.0,2.0,2,4,825,800,71,31,41.2562,-96.0404,1577359877
1,1.0,1.0,2,4,815,800,512,39,32.0245,-81.1067,1577360031
1,1.0,1.0,2,4,795,800,34,21,39.0744,-94.5521,1577015068
1,1.0,1.0,2,5,790,800,695,27,42.6101,-82.836,1577359207
1,1.0,1.0,2,4,775,800,34,21,39.0744,-94.5521,1577015068
1,1.0,1.0,2,4,750,800,27,8,38.0172,-84.4931,1577358626
1,1.0,2.0,2,4,749,800,102,26,35.471,-97.5299,1577360325
1,1.0,2.0,2,4,745,800,723,17,38.2855,-104.5792,1568775382
1,1.0,1.0,2,4,729,800,103,16,29.4624,-98.5253,1577360099
1,2.0,2.0,2,4,725,800,481,3,41.4954,-90.3928,1577359113
1,1.0,1.0,2,4,700,800,13,11,39.1471,-86.5136,1577359049
1,1.0,1.0,2,4,675,800,146,21,37.1892,-93.2908,1577359030
1,1.0,2.0,2,5,675,800,724,7,41.315,-93.572,1577359084
1,1.0,2.0,2,4,675,800,80,24,40.4526,-80.0534,1568781564
1,1.0,2.0,2,4,650,800,86,31,42.0332,-97.4236,1577359862
1,1.0,2.0,2,4,630,800,593,21,39.76,-94.8272,1577358828
1,1.0,2.0,2,4,629,800,441,16,30.7084,-96.347,1577015915
1,1.0,2.0,2,4,625,800,74,33,48.2469,-101.3017,1577359853
1,1.0,1.0,2,4,580,800,91,16,32.9158,-96.8961,1568757386
1,1.0,1.0,2,4,555,800,226,39,33.7385,-84.2671,1568771700
1,1.0,1.0,2,4,475,800,725,21,36.7944,-89.9608,1577015951
1,1.0,1.0,2,4,910,801,97,20,39.1912,-84.4615,1568767040
1,1.0,1.0,2,4,830,801,726,26,36.0341,-95.7854,1577358741
1,1.0,1.0,2,4,2816,802,19,5,34.1056,-118.3668,1568756135
1,1.0,1.0,2,4,1824,802,91,16,32.8212,-96.7853,1577359626
1,1.0,1.0,2,4,1656,802,33,17,39.736,-104.9819,1577358445
1,1.0,3.0,2,4,1365,802,11,9,43.0724,-89.4003,1577015513
1,1.0,1.0,2,5,975,802,68,16,29.7714,-95.4343,1577358263
1,1.0,1.0,2,4,949,802,727,1,35.823,-78.6438,1568764984
1,1.0,1.0,2,4,1475,803,536,5,33.9264,-117.2346,1577358507
1,1.0,2.0,2,4,1180,803,11,9,43.0724,-89.4003,1577358764
1,1.0,1.0,2,4,1175,803,40,21,38.6274,-90.304,1575978489
1,1.0,1.0,2,4,1079,803,539,17,40.4067,-105.0984,1577358609
1,1.0,2.0,2,4,1025,803,100,16,32.7583,-97.088,1568772874
1,1.0,1.0,2,4,899,803,728,11,39.9735,-86.1243,1577359986
1,1.0,1.0,2,4,2145,804,91,16,32.8212,-96.7853,1577359714
1,1.0,1.0,2,4,1850,804,509,23,41.9784,-70.9751,1577359104
1,1.0,1.0,2,4,1415,804,483,15,39.0976,-76.8614,1577358553
1,1.0,2.0,2,4,1358,804,160,2,47.3866,-122.1969,1568773762
1,1.0,2.0,2,4,1318,804,160,2,47.3866,-122.1969,1568773719
1,1.0,1.0,2,4,1235,804,729,15,39.4349,-76.6549,1568778215
1,1.0,2.0,2,4,725,804,28,11,40.3613,-86.9005,1577017049
1,1.0,1.0,2,4,1860,805,730,15,39.1527,-76.9306,1568754800
1,1.0,1.0,2,4,1545,805,33,17,39.736,-104.9819,1577358445
1,1.0,1.0,2,4,1322,805,731,15,38.9844,-76.4994,1577358489
1,1.0,2.0,2,4,1025,805,94,17,38.8562,-104.772,1577358732
1,1.0,1.0,2,4,975,805,40,21,38.6274,-90.304,1577359476
1,1.0,1.0,2,4,1400,806,68,16,29.7714,-95.4343,1577358573
1,1.0,1.0,2,4,1110,806,321,12,30.2989,-81.6324,1577358644
1,1.0,1.0,2,5,940,806,80,24,40.4448,-79.9725,1577358696
1,1.0,1.0,2,4,939,806,732,1,35.9998,-79.9305,1568749518
1,1.0,2.0,2,4,650,806,116,36,39.1984,-96.6052,1577358467
1,1.0,1.0,2,4,1095,807,233,43,43.6046,-116.2475,1577360364
1,1.0,2.0,2,4,1325,808,11,9,43.0724,-89.4003,1577015790
1,1.0,1.0,2,4,1205,808,686,39,32.833,-83.6723,1577358870
1,1.0,1.0,2,4,830,808,173,1,35.6264,-77.4386,1568778386
1,1.0,1.0,2,4,2195,809,505,5,34.1542,-118.4447,1577360310
1,1.0,1.0,2,4,919,809,545,8,38.2009,-85.6999,1577014808
1,1.0,1.0,2,4,911,809,68,16,29.7714,-95.4343,1577358385
1,1.0,2.0,2,5,3010,810,93,23,42.328,-71.071,1568750611
1,1.0,1.0,2,4,1900,810,21,16,30.3054,-97.7497,1577359721
1,1.0,1.0,2,4,1795,810,733,25,40.2897,-74.0189,1568767840
1,1.0,2.0,2,5,1515,810,372,5,33.945,-117.4074,1577358512
1,1.0,1.0,2,4,1200,810,734,14,45.2835,-93.3871,1577015711
1,1.0,1.0,2,4,1150,810,706,37,42.7509,-73.6189,1577360237
1,1.0,1.0,2,4,855,810,712,26,35.6757,-97.4949,1577358642
1,2.0,2.0,2,4,825,810,166,16,29.8831,-97.945,1577017067
1,1.0,2.0,2,4,774,810,97,20,39.1679,-84.4933,1577014874
1,1.0,1.0,2,4,758,810,712,26,35.6217,-97.4702,1568776512
1,1.0,1.0,2,4,731,810,712,26,35.6217,-97.4702,1568776456
1,1.0,2.0,2,5,725,810,85,7,42.0259,-93.6516,1577015959
1,1.0,1.0,2,4,1315,811,68,16,29.7714,-95.4343,1577358286
1,1.0,1.0,2,4,1155,811,735,22,33.3029,-111.8667,1577358415
1,1.0,1.0,2,4,975,811,71,31,41.2562,-96.0404,1577359510
1,1.0,2.0,2,4,958,811,525,1,35.7585,-78.7783,1568756292
1,1.0,2.0,2,4,909,811,525,1,35.7585,-78.7783,1568756255
1,1.0,2.0,2,4,1650,812,716,40,44.4962,-73.1848,1568775579
1,1.0,1.0,2,4,1277,812,210,15,39.065,-76.9815,1568768774
1,1.0,1.0,2,4,1146,812,23,9,43.0531,-87.9659,1577015682
1,1.0,2.0,2,4,1025,812,259,1,35.9907,-78.9074,1577358770
1,1.0,2.0,2,4,895,812,23,9,43.0531,-87.9659,1576666468
1,1.0,1.0,2,4,891,812,538,7,41.6828,-93.7077,1577359085
1,1.0,1.0,2,4,1365,813,736,16,32.9659,-96.9864,1577358582
1,1.0,1.0,2,4,1650,814,486,15,39.1649,-76.7156,1577305164
1,1.0,1.0,2,4,1595,814,34,21,39.0744,-94.5521,1577015092
1,1.0,1.0,2,4,1240,814,737,25,39.9578,-74.8036,1568774590
1,1.0,1.0,2,4,1015,814,583,39,33.6795,-84.1596,1568773442
1,1.0,1.0,2,4,995,814,583,39,33.6795,-84.1596,1568773754
1,1.0,1.0,2,4,2595,815,623,25,40.789,-74.0122,1568773553
1,1.0,1.0,2,4,1570,815,114,15,39.1268,-76.5127,1568780332
1,1.0,1.0,2,4,919,815,738,1,34.9674,-78.945,1577359552
1,1.0,2.0,2,4,539,815,739,20,40.8623,-84.5874,1577358822
1,1.0,2.0,2,4,2195,816,109,5,33.8056,-118.1696,1577359410
1,1.0,1.0,2,4,1048,816,740,1,35.5884,-82.56,1577359019
1,1.0,2.0,2,4,875,816,74,33,48.2469,-101.3017,1577359918
1,1.0,2.0,2,5,745,816,85,7,42.0259,-93.6516,1577015649
1,1.0,1.0,2,4,1799,817,194,23,42.2081,-70.9524,1577358527
1,1.0,1.0,2,4,1195,817,741,37,42.8587,-73.9562,1577360346
1,1.0,2.0,2,4,1025,817,40,21,38.6274,-90.304,1577017094
1,1.0,1.0,2,4,935,817,68,16,29.7714,-95.4343,1577358274
1,1.0,1.0,2,4,1178,818,742,16,29.5416,-95.1405,1577358383
1,1.0,1.0,2,4,959,818,743,12,29.157,-82.1514,1577358931
1,1.0,1.0,2,4,3525,819,96,25,40.722,-74.0644,1568779764
1,1.0,0.0,2,4,2900,819,19,5,34.0372,-118.2972,1577016104
1,1.0,1.0,2,4,1735,819,21,16,30.3054,-97.7497,1577359693
1,1.0,1.0,2,4,1401,819,238,39,34.0648,-84.0849,1568770176
1,1.0,2.0,2,4,1250,819,137,39,33.7848,-84.3922,1575112922
1,1.0,1.0,2,4,1185,819,11,9,43.0724,-89.4003,1577015510
1,1.0,1.0,2,4,1103,819,94,17,39.0459,-104.8179,1568774336
1,1.0,2.0,2,4,1900,820,744,5,33.9531,-118.3454,1577359873
1,1.0,1.0,2,4,1900,820,745,13,44.0559,-121.3041,1577360384
1,1.0,1.0,2,4,1700,820,216,33,46.8013,-100.7562,1577359931
1,1.0,2.0,2,4,1685,820,2,2,47.616,-122.3275,1575641051
1,1.0,3.0,2,4,1663,820,3,3,41.8625,-87.6825,1576322142
1,1.0,2.0,2,4,1600,820,609,5,38.3622,-121.9712,1577360330
1,1.0,2.0,2,4,1549,820,315,2,47.4608,-122.2095,1568779554
1,1.0,2.0,2,4,1456,820,80,24,40.4448,-79.9725,1575976420
1,1.0,2.0,2,4,1455,820,314,2,47.8495,-122.2825,1568776137
1,1.0,1.0,2,4,1373,820,557,16,32.9239,-96.8765,1577359715
1,1.0,1.0,2,4,1370,820,746,16,32.8427,-96.9607,1577358443
1,1.0,1.0,2,4,1315,820,68,16,29.7714,-95.4343,1577358280
1,1.0,2.0,2,4,1220,820,33,17,39.6904,-105.0901,1568753315
1,1.0,1.0,2,4,1215,820,446,2,47.3071,-122.3404,1577015268
1,1.0,1.0,2,4,1202,820,192,2,47.9338,-122.2052,1577358497
1,1.0,1.0,2,4,1177,820,251,36,38.9954,-94.6422,1577358665
1,1.0,1.0,2,4,1025,820,125,38,40.7061,-111.9048,1577360074
1,1.0,1.0,2,4,1022,820,514,16,30.0532,-95.2033,1577358571
1,1.0,1.0,2,4,1015,820,317,39,33.9649,-84.5107,1577358531
1,1.0,1.0,2,4,873,820,686,39,32.833,-83.6723,1577359929
1,1.0,1.0,2,4,835,820,74,33,48.2469,-101.3017,1577359924
1,1.0,1.0,2,4,835,820,74,33,48.2469,-101.3017,1577359887
1,1.0,1.0,2,4,585,820,747,9,44.5099,-88.0178,1577359330
1,1.0,1.0,2,4,1695,821,748,50,45.6658,-111.1159,1577360171
1,1.0,2.0,2,4,650,821,68,16,29.7714,-95.4343,1577015329
1,1.0,1.0,2,4,1870,822,91,16,32.8004,-96.7887,1568745433
1,1.0,2.0,2,6,1795,822,2,2,47.616,-122.3275,1577360436
1,1.0,1.0,2,4,1575,823,23,9,43.0531,-87.9659,1576321844
1,1.0,1.0,2,5,1560,823,749,9,43.1486,-87.9118,1577359333
1,1.0,2.0,2,4,1280,823,100,16,32.6924,-97.1324,1568774403
1,1.0,1.0,2,5,2035,824,150,2,47.5988,-122.1507,1577358501
1,1.0,2.0,2,4,1840,824,750,2,47.791,-122.2177,1568770588
1,1.0,1.0,2,4,1405,824,91,16,32.8212,-96.7853,1577358587
1,1.0,1.0,2,4,1150,824,352,14,44.8144,-93.1655,1577359948
1,1.0,1.0,2,4,1070,824,546,38,40.5734,-111.8511,1577358636
1,1.0,2.0,2,4,1005,824,227,1,35.8079,-78.6466,1568771879
1,1.0,2.0,2,4,995,824,227,1,35.823,-78.6438,1576666405
1,1.0,1.0,2,4,2199,825,143,5,34.1656,-118.3916,1577360331
1,1.0,1.0,2,4,1645,825,238,39,34.0648,-84.0849,1568770696
1,1.0,2.0,2,4,1550,825,21,16,30.3054,-97.7497,1577359806
1,1.0,2.0,2,4,1549,825,3,3,41.8625,-87.6825,1577359301
1,1.0,1.0,2,4,1495,825,657,23,41.6505,-70.9367,1577358461
1,1.0,1.0,2,4,1400,825,42,24,40.0054,-75.1415,1577360296
1,1.0,1.0,2,4,1346,825,422,1,36.1036,-80.2159,1568744944
1,1.0,2.0,2,4,1265,825,751,15,39.5551,-76.9906,1568781717
1,1.0,2.0,2,4,1015,825,94,17,38.8562,-104.772,1577359134
1,1.5,1.0,2,4,1005,825,752,25,39.7475,-75.0223,1568773083
1,1.0,2.0,2,5,985,825,71,31,41.2562,-96.0404,1577358740
1,1.5,2.0,2,5,955,825,97,20,39.1366,-84.4337,1568766212
1,1.0,1.0,2,4,925,825,34,21,39.0744,-94.5521,1577359493
1,1.0,1.0,2,4,850,825,71,31,41.2562,-96.0404,1577359928
1,1.0,2.0,2,4,825,825,59,4,35.9695,-83.981,1577359717
1,1.0,1.0,2,4,775,825,753,35,34.678,-92.7603,1577360019
1,1.0,2.0,2,4,700,825,754,11,40.2057,-85.4,1577358798
1,1.0,2.0,2,4,615,825,9,8,38.2006,-84.9469,1577359034
1,1.0,1.0,2,4,1300,826,755,12,26.1806,-81.7257,1577358610
1,1.0,1.0,2,4,1275,826,686,39,32.833,-83.6723,1577358871
1,1.0,1.0,2,4,1009,826,171,12,28.6658,-81.3932,1577359121
1,1.0,1.0,2,5,950,826,68,16,29.7714,-95.4343,1577358267
1,1.0,1.0,2,5,900,826,68,16,29.7714,-95.4343,1577358249
1,1.0,1.0,2,4,2895,827,364,5,37.3905,-122.0796,1577359420
1,1.0,1.0,2,4,1700,827,360,30,38.6487,-77.3152,1577358461
1,1.0,1.0,2,4,1650,827,756,25,40.2206,-74.7174,1568781762
1,1.0,1.0,2,4,976,827,406,16,30.4973,-97.8276,1577016827
1,1.0,1.0,2,4,964,827,354,30,37.1386,-77.3919,1568762732
1,1.0,1.0,2,4,958,827,272,4,35.1354,-89.7585,1577014819
1,1.0,1.0,2,4,2290,828,21,16,30.3054,-97.7497,1577359697
1,2.0,2.0,2,5,1568,828,757,24,40.7985,-77.8612,1577358946
1,1.0,1.0,2,4,1395,828,758,12,27.3071,-80.4554,1568764802
1,1.0,1.0,2,4,1250,828,457,15,39.4944,-77.4535,1577305313
1,1.0,1.0,2,4,1220,828,457,15,39.4944,-77.4535,1577305128
1,1.0,1.0,2,4,1070,828,759,39,34.1139,-84.0073,1577358483
1,2.0,2.0,2,4,635,828,333,7,42.0621,-93.8855,1577015628
1,1.0,1.0,2,4,2870,829,10,2,47.6869,-122.1896,1568775141
1,1.0,1.0,2,5,1729,829,137,39,33.7848,-84.3922,1577358405
1,1.0,1.0,2,4,1970,830,760,25,40.9472,-74.2427,1568781491
1,1.0,1.0,2,4,1876,830,601,23,42.3968,-71.0342,1577359217
1,1.0,1.0,2,4,1790,830,3,3,41.8625,-87.6825,1577359496
1,1.0,1.0,2,4,1430,830,23,9,43.0531,-87.9659,1577358714
1,1.0,1.0,2,4,1330,830,432,9,43.0637,-88.1403,1577358719
1,1.0,2.0,2,4,1270,830,132,29,42.9833,-71.4574,1568771455
1,1.0,1.0,2,4,1039,830,317,39,33.9351,-84.5289,1568777781
1,1.0,1.0,2,4,795,830,433,16,30.0871,-95.4685,1577015339
1,2.0,2.0,2,4,781,830,105,16,32.275,-95.3017,1568769490
1,1.0,2.0,2,4,680,830,761,30,37.2737,-79.9668,1577359383
1,1.0,3.0,2,4,1290,831,34,21,39.0744,-94.5521,1577015090
1,1.0,1.0,2,4,850,831,97,20,39.2858,-84.522,1568769865
1,1.0,1.0,2,4,1700,832,91,16,32.8212,-96.7853,1577359546
1,1.0,2.0,2,4,1325,832,510,13,45.4922,-122.8578,1577360450
1,1.0,2.0,2,4,1245,832,34,21,39.0744,-94.5521,1577358455
1,1.0,1.0,2,5,952,832,762,24,40.4042,-80.0968,1577358696
1,1.0,1.0,2,4,891,832,712,26,35.6757,-97.4949,1577359101
1,1.0,1.0,2,4,800,832,420,4,36.3317,-82.3837,1577360372
1,1.0,1.0,2,4,1445,833,16,13,45.6037,-122.6756,1577358678
1,1.0,2.0,2,4,1399,833,132,29,42.9833,-71.4574,1568771928
1,1.0,2.0,2,4,1300,833,25,18,39.5235,-119.8016,1577358624
1,1.0,2.0,2,4,1299,833,132,29,42.9833,-71.4574,1568771919
1,1.0,1.0,2,4,1092,833,91,16,33.0023,-96.8406,1568766065
1,1.0,1.0,2,5,999,833,170,9,43.1921,-89.2195,1577015787
1,1.0,1.0,2,4,969,833,727,1,35.823,-78.6438,1568765230
1,1.0,1.0,2,4,885,833,236,31,40.8062,-96.6778,1577358927
1,2.0,2.0,2,4,2275,834,763,5,34.1517,-118.3651,1577359916
1,1.0,1.0,2,4,1350,834,103,16,29.4624,-98.5253,1577359466
1,1.0,1.0,2,4,905,834,193,16,32.4418,-99.7494,1577358480
1,1.0,1.0,2,4,2184,835,21,16,30.3054,-97.7497,1577359696
1,1.0,2.0,2,4,1898,835,388,25,40.3346,-74.5794,1568779903
1,1.0,1.0,2,4,1350,835,34,21,39.0744,-94.5521,1577359848
1,1.0,2.0,2,5,1245,835,605,15,38.8516,-76.8871,1568754100
1,1.0,1.0,2,4,1029,835,764,1,35.6714,-79.1694,1568766627
1,1.0,1.0,2,4,925,835,369,12,30.4601,-84.2714,1577359109
1,1.0,1.0,2,4,870,835,71,31,41.2562,-96.0404,1577359847
1,1.0,1.0,2,4,919,836,321,12,30.2989,-81.6324,1577014822
1,1.0,2.0,2,4,1745,837,556,2,47.5892,-122.0343,1568781906
1,1.0,2.0,2,4,1745,837,556,2,47.5892,-122.0343,1568781892
1,2.0,2.0,2,4,1438,837,146,21,37.1892,-93.2908,1577359022
1,1.0,1.0,2,4,850,837,236,31,40.8062,-96.6778,1577358926
1,1.0,1.0,2,6,1600,838,233,43,43.6046,-116.2475,1577360071
1,1.0,1.0,2,4,1250,838,765,9,42.9384,-87.9971,1577359955
1,2.0,2.0,2,4,825,839,85,7,42.0259,-93.6516,1577015639
1,2.0,2.0,2,5,2695,840,19,5,34.0372,-118.2972,1577360242
1,1.0,2.0,2,4,2195,840,109,5,33.8056,-118.1696,1576322873
1,1.0,1.0,2,4,1475,840,23,9,43.0531,-87.9659,1575976606
1,1.0,1.0,2,5,1417,840,68,16,29.7714,-95.4343,1577358290
1,1.0,1.0,2,4,1200,840,28,11,40.3613,-86.9005,1577358850
1,1.0,1.0,2,4,1200,840,226,39,33.8144,-84.2804,1568772584
1,1.0,2.0,2,4,1155,840,94,17,38.7918,-104.8265,1568769364
1,1.0,1.0,2,4,1100,840,766,20,41.4794,-81.5609,1577360363
1,1.0,1.0,2,5,1050,840,767,14,44.9379,-93.6693,1577360484
1,1.0,2.0,2,4,995,840,94,17,38.8862,-104.7389,1568772560
1,2.0,2.0,2,4,825,840,768,36,39.3042,-94.9253,1577358664
1,1.0,2.0,2,4,775,840,769,41,33.9612,-81.1134,1577017003
1,1.0,2.0,2,4,650,840,770,35,35.0673,-92.3808,1577359136
1,1.0,1.0,2,4,1076,841,127,4,35.9651,-86.5147,1577358648
1,2.0,2.0,2,4,2350,842,3,3,41.8625,-87.6825,1576666497
1,1.0,1.0,2,4,1875,842,91,16,32.8212,-96.7853,1577359619
1,1.0,1.0,2,4,1230,842,102,26,35.471,-97.5299,1576322753
1,1.0,1.0,2,4,1057,842,539,20,39.267,-84.2921,1568764855
1,1.0,1.0,2,4,995,842,771,4,36.3188,-86.6973,1577360261
1,1.0,1.0,2,4,870,842,227,1,36.0249,-78.4646,1568768899
1,1.0,1.0,2,4,2186,843,91,16,32.8212,-96.7853,1577359617
1,1.0,1.0,2,4,1595,843,438,29,42.9442,-71.5194,1568772408
1,2.0,2.0,2,4,1264,843,39,4,35.0462,-85.2352,1577358801
1,1.0,1.0,2,5,1280,844,76,9,43.0735,-88.0172,1577360118
1,1.0,1.0,2,4,1184,844,15,12,28.077,-82.4202,1577358493
1,1.0,2.0,2,4,424,844,442,9,43.7815,-88.4411,1577358818
1,1.0,1.0,2,4,3191,845,96,25,40.722,-74.0644,1568780129
1,1.0,1.0,2,4,2355,845,772,23,42.4585,-71.0609,1568756144
1,1.0,1.0,2,4,1900,845,745,13,44.0559,-121.3041,1577360244
1,1.0,1.0,2,4,1395,845,352,14,44.8144,-93.1655,1576666267
1,1.0,2.0,2,4,1015,845,71,31,41.2562,-96.0404,1577359934
1,1.0,1.0,2,4,870,845,773,1,36.0913,-79.2861,1568750678
1,1.0,1.0,2,4,1595,846,126,30,38.7999,-77.1072,1577358448
1,1.0,1.0,2,4,1315,846,3,3,41.8625,-87.6825,1577359302
1,1.0,2.0,2,4,875,846,23,9,43.0531,-87.9659,1577015676
1,1.0,2.0,2,4,2898,847,19,5,34.0372,-118.2972,1577359726
1,1.0,1.0,2,4,1686,847,91,16,32.8212,-96.7853,1577359618
1,1.0,1.0,2,4,1565,847,22,12,27.2467,-82.4882,1568750574
